query_file,NumberOfLines,NumberOfKeywords,Keywords,Class,time_pretransfer_mean,time_pretransfer_median,time_pretransfer_std,time_total_mean,time_total_median,time_total_std,NumberOfResult,Error
Query_001.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.0257264,0.025374,0.0016690142266885819,0.039826600000000004,0.039515999999999996,0.004215964531792614,154,
Query_002.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.0168686,0.0138195,0.005226736036954611,0.0247294,0.0214535,0.005991904449616441,7,
Query_003.sparql,9,15,"{'select': 1, 'distinct': 1, 'DateFunc': 2, 'as': 2, 'where': 1, 'PropertyPath': 2, 'optional': 5, 'Order': 1}",Success,0.0147865,0.014655,0.000736582536674155,0.5831332,0.5756045000000001,0.022624105329394874,13600,
Query_004.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.0136025,0.013517000000000001,0.0005672039119908969,0.0226634,0.022033999999999998,0.0013113893565392537,40,
Query_005.sparql,3,5,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2}",Success,0.0136061,0.0133245,0.00047267405965069304,0.46284850000000005,0.4588495,0.013252229323987563,41486,
Query_006.sparql,3,4,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1}",Success,0.0154698,0.014518,0.0018308070958520523,12.739282,12.7352785,0.029072642990351675,1,
Query_007.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.013159399999999998,0.012709999999999999,0.0008427439574258471,0.0347321,0.0346235,0.0009943230472146463,449,
Query_008.sparql,5,2,"{'select': 1, 'where': 1}",Success,0.012895599999999998,0.012721,0.00032135933504757867,0.0369222,0.0370445,0.0009804315149746854,462,
Query_009.sparql,5,5,"{'select': 1, 'distinct': 1, 'where': 1, 'Order': 2}",Success,0.0131333,0.012916500000000001,0.00042742408032824284,0.2705096,0.269367,0.004488190583198434,0,Empty Response
Query_010.sparql,5,7,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'Order': 2}",Success,0.013640900000000001,0.012917,0.0011795582459359754,0.43162789999999995,0.4279,0.012775657516890821,0,Empty Response
Query_011.sparql,5,3,"{'select': 1, 'where': 1, 'limit': 1}",Success,0.013514199999999999,0.0132775,0.0011749794135312418,0.0692756,0.03651649999999999,0.07276681844113048,200,
Query_012.sparql,9,8,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2, 'limit': 1}",Success,0.0140301,0.0137335,0.0013703618702939587,3.1603841,3.2013705,0.09730806524350044,200,
Query_013.sparql,12,17,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'optional': 3, 'filter': 3, 'bound': 1, 'TermFunc': 2, 'bind': 1, 'DateFunc': 1, 'as': 1, 'limit': 1}",Error,0.0146445,0.0146245,0.000520521373240331,35.095590400000006,21.502527,43.1682690119571,,"{""code"":""InternalFailureException"",""requestId"":""2ebf6f7e-f8c8-fb02-5436-f422bb6fea38"",""detailedMessage"":""Operation terminated (internal error)""}"
Query_014.sparql,5,5,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1}",Success,0.0131408,0.012879999999999999,0.0008522269911499191,0.12450779999999999,0.12321499999999999,0.00472296403637471,1,
Query_016.sparql,2,2,"{'select': 1, 'where': 1}",Success,0.0125229,0.012525,0.00027130116516930385,0.017849700000000003,0.017619500000000003,0.0005259717039283892,325,
Query_017.sparql,7,7,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 2, 'in': 1, 'StringFunc': 1}",Success,0.0124958,0.0122945,0.000354284192265036,0.023652100000000002,0.023469499999999997,0.0010100318421823282,4,
Query_018.sparql,6,3,"{'select': 1, 'where': 1, 'limit': 1}",Success,0.012453,0.012364,0.00033938473742936646,0.0171431,0.016878499999999998,0.0006273881396534166,10,
Query_019.sparql,9,3,"{'select': 1, 'where': 1, 'values': 1}",Success,0.0123985,0.012317999999999999,0.00025785536428177914,0.0183291,0.018193,0.0005357910973504511,4,
Query_020.sparql,7,6,"{'select': 1, 'distinct': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1}",Success,0.012353800000000002,0.012307,0.000256464335835522,0.018234900000000002,0.018154,0.00041364650770112305,1,
Query_021.sparql,7,4,"{'select': 1, 'where': 1, 'PropertyPath': 1, 'optional': 1}",Success,0.0128357,0.012618,0.00046778961320472097,0.2373519,0.2373075,0.0038148846917188876,2,
Query_022.sparql,7,4,"{'select': 1, 'where': 1, 'values': 1, 'optional': 1}",Success,0.0121941,0.012175499999999999,8.153860707937397e-05,0.0235731,0.02349,0.0006386216842196599,2,
Query_023.sparql,5,2,"{'select': 1, 'where': 1}",Success,0.0121986,0.012109,0.0002523979221608435,0.0157935,0.0157465,0.0003921624521660494,0,Empty Response
Query_024.sparql,10,3,"{'select': 1, 'where': 1, 'minus': 1}",Success,0.0132661,0.012694,0.0014141237137456457,0.0191106,0.018658,0.0019210714718614725,0,Empty Response
Query_025.sparql,7,4,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1}",Success,0.0121765,0.012171000000000001,9.959055064501748e-05,0.016799,0.016823499999999998,0.00032693356443711256,0,Empty Response
Query_026.sparql,5,3,"{'select': 1, 'where': 1, 'Order': 1}",Success,0.0128016,0.012302500000000001,0.00153544500968865,0.0167079,0.0161605,0.0016008974878694345,0,Empty Response
Query_027.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.0127724,0.0121245,0.0010636431314642672,0.0163787,0.016037999999999997,0.0010519903939147394,0,Empty Response
Query_028.sparql,6,3,"{'select': 1, 'where': 1, 'minus': 1}",Success,0.0124427,0.0121525,0.0009497237083606065,0.0178456,0.017456,0.0011014877010459797,0,Empty Response
Query_029.sparql,4,4,"{'select': 1, 'where': 1, 'filter': 1, 'StringFunc': 1}",Success,0.0121978,0.012212,0.00019815134507632164,0.0163641,0.0161105,0.0008001265802636766,0,Empty Response
Query_030.sparql,8,2,"{'select': 1, 'where': 1}",Success,0.0122005,0.012032999999999999,0.00042389916253750807,0.0159815,0.0157925,0.0004929988167666675,0,Empty Response
Query_031.sparql,8,5,"{'select': 1, 'distinct': 1, 'where': 1, 'Order': 1, 'StringFunc': 1}",Success,0.0123267,0.012317,0.00022012170875828396,0.0167419,0.0166525,0.0005355548420926544,0,Empty Response
Query_032.sparql,23,11,"{'select': 1, 'distinct': 1, 'where': 1, 'minus': 2, 'values': 2, 'filter': 1, 'notexists': 1, 'Order': 1, 'StringFunc': 1}",Success,0.0122759,0.012218,0.0001930661659754097,0.021779399999999997,0.021698500000000003,0.0005226482139599772,0,Empty Response
Query_033.sparql,8,7,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2}",Success,0.0130813,0.0122225,0.0012303046641652083,0.0179859,0.017407,0.0014863368430847396,0,Empty Response
Query_034.sparql,6,3,"{'select': 1, 'where': 1, 'Order': 1}",Success,0.0121771,0.012140999999999999,0.0001876109745664624,0.0163043,0.016245500000000003,0.0005257494227819482,0,Empty Response
Query_035.sparql,7,4,"{'select': 1, 'where': 1, 'Order': 1, 'StringFunc': 1}",Success,0.0122517,0.012024,0.0006089006578343565,0.0165958,0.0162075,0.0009862558604247802,0,Empty Response
Query_036.sparql,8,8,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2, 'limit': 1}",Success,0.011908499999999999,0.011904,8.005865905002916e-05,0.0159763,0.015954,0.00033721178640268296,0,Empty Response
Query_037.sparql,8,2,"{'select': 1, 'where': 1}",Success,0.0119773,0.011874,0.0002800908781092303,0.015915199999999997,0.015736,0.0003667859805875293,0,Empty Response
Query_038.sparql,8,2,"{'select': 1, 'where': 1}",Success,0.0120415,0.012046999999999999,0.00019708782588255088,0.0159969,0.0159195,0.00026401197363419305,0,Empty Response
Query_039.sparql,4,4,"{'select': 1, 'Order': 2, 'limit': 1}",Success,0.0121037,0.0120175,0.00026478337057552,0.015455,0.0154405,0.0002640223054550082,0,Empty Response
Query_040.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.0123257,0.0122825,0.00020514496229631266,0.0329957,0.03312,0.0007409684428727937,740,
Query_041.sparql,2,4,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 1}",Success,0.012018,0.0119305,0.00023242202993692306,0.0218105,0.0189,0.007705561270926341,39,
Query_042.sparql,5,7,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2}",Success,0.012563099999999999,0.012411499999999999,0.0004642916827455204,0.1272332,0.1256775,0.005331470462160407,17,
Query_043.sparql,4,3,"{'select': 1, 'distinct': 1, 'where': 1}",Success,0.015265499999999998,0.0143915,0.003060016131039544,21.6774901,21.708896000000003,0.08979225458486648,107,
Query_044.sparql,3,6,"{'select': 1, 'where': 1, 'Order': 2, 'StringFunc': 1, 'TermFunc': 1}",Success,0.012970599999999999,0.0128725,0.00032368956321348025,0.194282,0.194166,0.0014322744926242997,9346,
Query_045.sparql,6,10,"{'select': 1, 'SetFunc': 1, 'as': 1, 'PropertyPath': 4, 'groupby': 1, 'Order': 2}",Timeout,0.0144728,0.014491500000000001,0.0005786109420173642,300.09562059999996,300.085186,0.03760683345174648,,"{""code"":""TimeLimitExceededException"",""requestId"":""70bf6f84-c6c5-f29b-1bdb-20357aaae1b5"",""detailedMessage"":""Operation terminated (deadline exceeded)""}"
