query_file,NumberOfLines,NumberOfKeywords,Keywords,Class,time_pretransfer_mean,time_pretransfer_median,time_pretransfer_std,time_total_mean,time_total_median,time_total_std,NumberOfResult,Error
Query_001.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.00041799999999999997,0.0004105,2.9795599973448773e-05,0.0111214,0.0105145,0.0014788842791480042,154,
Query_002.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.00040260000000000003,0.0004035,2.066774190751266e-05,0.0090347,0.007991999999999999,0.003065219225438859,7,
Query_003.sparql,9,15,"{'select': 1, 'distinct': 1, 'DateFunc': 2, 'as': 2, 'where': 1, 'PropertyPath': 2, 'optional': 5, 'Order': 1}",Success,0.0004717,0.000473,2.023226246479728e-05,0.8455158,0.8041155,0.12752636937756137,13600,
Query_004.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.00040730000000000003,0.0004045,2.0918094240792276e-05,0.00578,0.0057185,0.00024631100485181565,40,
Query_005.sparql,3,5,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2}",Success,0.0004535,0.00045,2.2520361157554012e-05,0.7381772,0.7382725,0.007416421206425026,41486,
Query_006.sparql,3,4,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1}",Success,0.00044210000000000007,0.0004425,1.4301903525211067e-05,2.3596277999999997,2.350599,0.03283499463411298,1,
Query_007.sparql,4,2,"{'select': 1, 'where': 1}",Timeout,0.0005115,0.0004535,0.00013889264439367066,278.2783081,300.00518999999997,68.70731061837152,,##  Query cancelled due to timeout during execution   ##
Query_008.sparql,5,2,"{'select': 1, 'where': 1}",Timeout,,,,,,,,##  Query cancelled due to timeout during execution   ##
Query_009.sparql,5,5,"{'select': 1, 'distinct': 1, 'where': 1, 'Order': 2}",Success,0.00045519999999999995,0.00045850000000000003,1.8286607121059935e-05,24.7884819,24.643098000000002,0.7059039359339124,0,Empty Response
Query_010.sparql,5,7,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'Order': 2}",Timeout,,,,,,,,Query timed out
Query_011.sparql,5,3,"{'select': 1, 'where': 1, 'limit': 1}",Success,0.0004151,0.00041,1.703884450959694e-05,0.0102544,0.010016500000000001,0.0020011284705274547,200,
Query_012.sparql,9,8,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2, 'limit': 1}",Timeout,0.0004641,0.00046699999999999997,1.4487159065109256e-05,33.5347723,8.289821,79.78661545713318,,Query timed out
Query_013.sparql,12,17,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'optional': 3, 'filter': 3, 'bound': 1, 'TermFunc': 2, 'bind': 1, 'DateFunc': 1, 'as': 1, 'limit': 1}",Timeout,,,,,,,,Query timed out
Query_014.sparql,5,5,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1}",Timeout,0.0005362,0.000469,0.00017201366224809007,300.0048022,300.004736,0.00047542160237346736,,Query timed out
Query_016.sparql,2,2,"{'select': 1, 'where': 1}",Success,0.0004179,0.00041799999999999997,1.8999707600089236e-05,0.0061833,0.005555,0.0011544211680895905,325,
Query_017.sparql,7,7,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 2, 'in': 1, 'StringFunc': 1}",Success,0.00044039999999999997,0.0004415,9.227976785599077e-06,0.0130329,0.013004499999999999,0.0009330526304079056,4,
Query_018.sparql,6,3,"{'select': 1, 'where': 1, 'limit': 1}",Success,0.0004255,0.000421,2.51451342763919e-05,0.006845799999999999,0.0068695,0.00033878108303478507,10,
Query_019.sparql,9,3,"{'select': 1, 'where': 1, 'values': 1}",Timeout,,,,,,,,Query timed out
Query_020.sparql,7,6,"{'select': 1, 'distinct': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1}",Success,0.0004186,0.000423,1.4592235378218552e-05,0.0108232,0.010934,0.0008371027814233248,1,
Query_021.sparql,7,4,"{'select': 1, 'where': 1, 'PropertyPath': 1, 'optional': 1}",Success,0.00045190000000000003,0.0004565,1.734262571431059e-05,0.1281796,0.1258895,0.006263037108481967,2,
Query_022.sparql,7,4,"{'select': 1, 'where': 1, 'values': 1, 'optional': 1}",Success,0.00041460000000000005,0.000417,1.4167254889748788e-05,0.009475899999999999,0.008744499999999999,0.0011453082505984533,2,
Query_023.sparql,5,2,"{'select': 1, 'where': 1}",Success,0.0003968,0.0003945,1.0250203250017369e-05,0.0055208,0.0059355,0.0011348213564747146,0,Empty Response
Query_024.sparql,10,3,"{'select': 1, 'where': 1, 'minus': 1}",Success,0.0003991,0.00039650000000000004,1.3787675656179313e-05,0.0062147,0.006169,0.00019863872846060125,0,Empty Response
Query_025.sparql,7,4,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1}",Success,0.0004,0.000396,1.4094916341243992e-05,0.005986699999999999,0.0059875,0.00012541402544284186,0,Empty Response
Query_026.sparql,5,3,"{'select': 1, 'where': 1, 'Order': 1}",Success,0.0003902,0.00039000000000000005,8.175845182269788e-06,0.005893000000000001,0.0058435,0.00016201303102597044,0,Empty Response
Query_027.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.00039519999999999996,0.0003925,1.2308984974851156e-05,0.0061474,0.006163,0.00029659819434529406,0,Empty Response
Query_028.sparql,6,3,"{'select': 1, 'where': 1, 'minus': 1}",Success,0.0003954,0.000389,1.5987495113369067e-05,0.0059034,0.0058955,0.00015162248440708833,0,Empty Response
Query_029.sparql,4,4,"{'select': 1, 'where': 1, 'filter': 1, 'StringFunc': 1}",Success,0.00039170000000000003,0.0003885,1.1470251377658075e-05,0.0059435,0.0058435,0.0002756056966029549,0,Empty Response
