query_file,NumberOfLines,NumberOfKeywords,Keywords,Class,time_pretransfer_mean,time_pretransfer_median,time_pretransfer_std,time_total_mean,time_total_median,time_total_std,NumberOfResult,Error
Query_001.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.0003909,0.00038199999999999996,2.0760271888607075e-05,0.0031872999999999997,0.0029365,0.0005888629438729072,154,
Query_002.sparql,3,2,"{'select': 1, 'where': 1}",Success,0.0003832,0.0003815,1.049656028314885e-05,0.0027134,0.0024774999999999997,0.0006767131675319398,7,
Query_003.sparql,9,15,"{'select': 1, 'distinct': 1, 'DateFunc': 2, 'as': 2, 'where': 1, 'PropertyPath': 2, 'optional': 5, 'Order': 1}",Success,0.00047190000000000003,0.000473,1.2775410408715298e-05,19.020642799999997,18.980368499999997,0.16736762572306998,13600,
Query_004.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.0003834,0.00037949999999999995,1.8452341013781665e-05,0.0034469,0.0033664999999999997,0.00027151854857858615,40,
Query_005.sparql,3,5,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2}",Success,0.0004385,0.000438,2.242146788732222e-05,15.7638523,14.3703065,4.166532300642561,41486,
Query_006.sparql,3,4,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1}",Success,0.0004037,0.00040300000000000004,1.8874144572227202e-05,2.0251313,2.019184,0.026844269365897948,1,
Query_007.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.0003792,0.0003775,1.6618597346881536e-05,0.0068993,0.0068284999999999995,0.00032947131050281803,449,
Query_008.sparql,5,2,"{'select': 1, 'where': 1}",Success,0.00038270000000000003,0.000379,1.5202704437771013e-05,0.0085687,0.008262499999999999,0.000585309044674501,462,
Query_009.sparql,5,5,"{'select': 1, 'distinct': 1, 'where': 1, 'Order': 2}",Success,0.00040249999999999997,0.0003895,2.2628644580609653e-05,0.09694040000000001,0.096075,0.0022151961638745285,0,Empty Response
Query_010.sparql,5,7,"{'select': 1, 'distinct': 1, 'where': 1, 'PropertyPath': 2, 'Order': 2}",Success,0.00043860000000000004,0.000438,2.732601528051815e-05,9.3230625,9.3108375,0.039275721602395654,0,Empty Response
Query_011.sparql,5,3,"{'select': 1, 'where': 1, 'limit': 1}",Success,0.0003779,0.00037600000000000003,1.0322036836034083e-05,0.0041271,0.003976,0.0003514963094479876,200,
Query_012.sparql,9,8,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2, 'limit': 1}",Success,0.0004537,0.00044899999999999996,1.8499549544065493e-05,4.2510603,4.2456344999999995,0.020124057510297954,200,
Query_013.sparql,12,17,"{'select': 1, 'where': 1, 'PropertyPath': 2, 'optional': 3, 'filter': 3, 'bound': 1, 'TermFunc': 2, 'bind': 1, 'DateFunc': 1, 'as': 1, 'limit': 1}",Timeout,,,,,,,,com.complexible.stardog.plan.eval.operator.OperatorException$Cancelled: Query execution cancelled: Execution time exceeded query timeout 300000
Query_014.sparql,5,5,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1}",Success,0.0003937,0.00039099999999999996,1.4735067771212401e-05,0.0347161,0.0345235,0.0006564744981083926,1,
Query_016.sparql,2,2,"{'select': 1, 'where': 1}",Success,0.0003826,0.00038100000000000005,1.0383747985300023e-05,0.0031938,0.0031655,0.00021972902503866997,325,
Query_017.sparql,7,7,"{'select': 1, 'distinct': 1, 'where': 1, 'filter': 2, 'in': 1, 'StringFunc': 1}",Timeout,0.00046740000000000003,0.00046,1.7500476183997586e-05,324.1959879,325.2422325,4.232610437625011,4,
Query_018.sparql,6,3,"{'select': 1, 'where': 1, 'limit': 1}",Success,0.0003906,0.0003835,2.481576559814793e-05,0.0024105999999999997,0.002327,0.00020998793616142157,10,
Query_019.sparql,9,3,"{'select': 1, 'where': 1, 'values': 1}",Success,0.0003779,0.000374,1.0450412006763714e-05,0.0032446000000000003,0.0032325,0.00010597400100443923,4,
Query_020.sparql,7,6,"{'select': 1, 'distinct': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1}",Success,0.00038270000000000003,0.0003775,1.5663474852166244e-05,0.0033324,0.0033155,9.644941103443235e-05,1,
Query_021.sparql,7,4,"{'select': 1, 'where': 1, 'PropertyPath': 1, 'optional': 1}",Success,0.0003987,0.00039650000000000004,1.8245547402037584e-05,0.0523666,0.051297999999999996,0.0025701627791077947,2,
Query_022.sparql,7,4,"{'select': 1, 'where': 1, 'values': 1, 'optional': 1}",Success,0.0003829,0.00038199999999999996,1.0702543830531338e-05,0.050292,0.0502275,0.0003554502621871139,2,
Query_023.sparql,5,2,"{'select': 1, 'where': 1}",Success,0.0003667,0.0003655,1.3904835290086848e-05,0.0023006,0.002278,9.386302076252739e-05,0,Empty Response
Query_024.sparql,10,3,"{'select': 1, 'where': 1, 'minus': 1}",Success,0.0003749,0.00037549999999999997,6.1182786250164615e-06,0.0026391,0.0026290000000000003,3.402107190159256e-05,0,Empty Response
Query_025.sparql,7,4,"{'select': 1, 'distinct': 1, 'where': 1, 'values': 1}",Success,0.00039240000000000005,0.00039400000000000004,1.8590320061795606e-05,0.002637,0.0026225,8.796590248499706e-05,0,Empty Response
Query_026.sparql,5,3,"{'select': 1, 'where': 1, 'Order': 1}",Success,0.0003652,0.000365,7.955431408094018e-06,0.002342,0.0023420000000000003,3.6971460464646083e-05,0,Empty Response
Query_027.sparql,4,2,"{'select': 1, 'where': 1}",Success,0.00037299999999999996,0.00037200000000000004,9.695359714832668e-06,0.0022442,0.0022459999999999997,1.7750117370503905e-05,0,Empty Response
Query_028.sparql,6,3,"{'select': 1, 'where': 1, 'minus': 1}",Success,0.00037160000000000003,0.000372,7.3514926677814536e-06,0.0024067,0.002391,5.87613818761948e-05,0,Empty Response
Query_029.sparql,4,4,"{'select': 1, 'where': 1, 'filter': 1, 'StringFunc': 1}",Success,0.0003798,0.000371,1.708670698395556e-05,0.0023219,0.0023195000000000004,5.618511072042732e-05,0,Empty Response
Query_030.sparql,8,2,"{'select': 1, 'where': 1}",Success,0.00038040000000000003,0.000379,8.099382692526638e-06,0.0025717,0.0025494999999999997,0.00010266455625536541,0,Empty Response
Query_031.sparql,8,5,"{'select': 1, 'distinct': 1, 'where': 1, 'Order': 1, 'StringFunc': 1}",Success,0.00038120000000000005,0.0003795,9.211104409594123e-06,0.0029295000000000002,0.002934,8.838583345511611e-05,0,Empty Response
Query_032.sparql,23,11,"{'select': 1, 'distinct': 1, 'where': 1, 'minus': 2, 'values': 2, 'filter': 1, 'notexists': 1, 'Order': 1, 'StringFunc': 1}",Success,0.00039830000000000003,0.000399,1.3856807392437517e-05,0.0039625,0.0039115,0.0002035830433890694,0,Empty Response
Query_033.sparql,8,7,"{'select': 1, 'SetFunc': 1, 'as': 1, 'where': 1, 'groupby': 1, 'Order': 2}",Success,0.0003755,0.000374,1.0222524150130418e-05,0.0030469,0.002989,0.00017092262706980732,1,
Query_034.sparql,6,3,"{'select': 1, 'where': 1, 'Order': 1}",Success,0.0003747,0.000375,9.345824973989427e-06,0.0023997000000000003,0.002404,6.401397416883997e-05,0,Empty Response
